Fecha,PREC_21205770_BASE_AEREA_MADRID_MADRID,TMin_21205880_FLORES_CHIBCHA_MADRID,TMin_21206060_CASABLANCA_MADRID,PREC_21205420_TIBAITATA_MOSQUERA,TMax_21205420_TIBAITATA_MOSQUERA,TMin_21205420_TIBAITATA_MOSQUERA,PREC_21205960_TACHI_SUBACHOQUE,TMin_21205960_TACHI_SUBACHOQUE,PREC_21201210_EL_HATO_TENJO,TMax_21205980_GRANJA_PROVIDENCIA_TENJO,TMin_21205980_GRANJA_PROVIDENCIA_TENJO,PREC_21206280_ACAPULCO_BOJACA,TMin_21205870_EL_SALITRE_BOJACA,PREC_21201070_EL_CORAZON_FACATATIVA,TMin_21205940_VILLA_INES_FACATATIVA
2012-09-15,0.06840390879478803,2.2,7.0,0.5,19.0,2.0,1.0,3.8,0.0,17.2,4.0,0.0,2.4,0.0,2.4
2012-09-16,0.06840390879478803,0.8,3.0,0.0,20.4,1.8,0.0,4.4,0.0,21.0,1.8,0.0,3.8,0.0,2.6
2012-09-17,0.06840390879478803,5.6,9.0,0.0,18.6,8.2,3.8,7.0,0.5,17.8,8.4,0.0,4.0,0.0,6.4
2012-09-18,0.06840390879478803,5.0,10.0,0.0,19.2,4.8,0.0,4.6,0.0,19.4,5.4,0.0,6.4,0.0,5.2
2012-09-19,0.06840390879478803,5.0,5.0,0.0,20.8,0.3,0.0,7.0,0.0,20.72030213668922,5.0,0.0,5.8,0.0,7.6
2012-09-20,0.06840390879478803,4.2,5.5,0.0,21.6,4.602706340607636,0.6,5.0,3.2,22.6,4.6,0.0,5.0,0.0,5.0
2012-09-21,0.06840390879478803,6.0,6.0,0.0,22.030162234882717,9.2,0.3,6.6,1.6,23.0,8.2,2.2,5.0,0.0,6.2
2012-09-22,0.06840390879478803,10.8,5.0,0.0,19.4,9.978972312377,0.0,10.5,0.0,19.2,11.2,0.0,8.4,0.0,8.6
2012-09-23,0.06840390879478803,3.4,2.2,0.0,19.58713725330992,5.6,0.0,5.6,0.0,19.4,8.0,0.0,4.4,0.0,4.8
2012-09-24,0.06840390879478803,4.4,4.0,0.9,20.6,3.2,0.05,4.2,0.0,20.4,4.6,1.2,5.4,1.2,5.6
2012-09-25,0.06840390879478803,7.6,10.1,0.0,19.0,10.0,0.1,7.8,0.0,17.6,10.0,2.2,10.2,2.4,7.4
2012-09-26,0.06840390879478803,4.8,6.0,0.0,21.215820574358453,5.8,0.0,6.2,0.0,21.8,6.0,0.0,5.4,0.0,5.0
2012-09-27,0.06840390879478803,6.6,3.5,0.0,18.0,7.0,0.0,7.0,0.2,19.0,7.8,0.9,5.4,0.0,9.6
2012-09-28,0.06840390879478803,3.6,11.2,0.0,20.0,3.8,0.0,4.6,0.0,20.0,4.0,0.0,6.4,0.0,6.4
2012-09-29,0.06840390879478803,3.6,6.0,0.0,21.0,5.0,0.0,7.4,0.0,19.6,7.6,0.0,6.0,0.0,6.4
2012-09-30,0.06840390879478803,7.4,8.0,0.0,19.2,9.4,0.8,9.4,0.0,18.2,9.0,0.0,7.4,0.0,8.8
2012-10-01,0.06840390879478803,6.0,7.0,0.0,20.0,7.0,0.0,7.8,0.0,20.8,8.6,0.0,6.4,0.0,9.6
2012-10-02,0.06840390879478803,6.8,8.0,0.0,19.4,5.2,0.0,6.8,0.0,21.0,8.2,0.0,7.6,0.0,7.6
2012-10-03,0.06840390879478803,2.4,2.0,5.7,22.2,1.8,1.1,3.0,2.5,22.4,2.4,3.6,2.8,1.2,2.8
2012-10-04,0.06840390879478803,4.8,3.0,0.0,19.8,5.0,0.7,5.4,0.0,20.4,7.0,0.0,6.4,0.0,7.4
2012-10-05,0.06840390879478803,7.0,4.0,0.5,20.0,9.8,2.0,6.6,0.0,20.0,8.8,2.2,8.0,0.0,7.6
2012-10-06,0.06840390879478803,8.0,7.0,0.25,18.8,10.0,5.0,9.554900395699834,0.0,18.6,11.4,4.4,11.2,12.0,11.0
2012-10-07,0.06840390879478803,10.6,7.4,0.0,19.8,11.4,1.6,10.6,2.1,19.0,11.6,2.0,11.0,5.5,10.8
2012-10-08,0.06840390879478803,10.0,11.0,0.0,19.2,10.8,0.0,11.0,0.0,19.8,11.2,0.0,9.855200662440126,0.0,10.8
2012-10-09,0.06840390879478803,1.2,3.0,0.0,21.0,2.8,0.0,4.2,0.0,22.0,2.2,0.0,2.4,0.0,2.3
2012-10-10,0.06840390879478803,3.4,3.0,0.0,23.0,2.2,0.0,4.4,0.0,21.0,2.0,1.0,4.8,0.0,3.8
2012-10-11,0.06840390879478803,4.6,6.0,0.2,20.4,6.4,2.5,4.8,4.2,21.2,6.2,1.6,7.0,2.7,8.0
2012-10-12,0.06840390879478803,5.2,9.0,0.1,20.0,5.0,1.5,6.0,2.1,20.2,6.4,0.8,6.2,11.7,6.8
2012-10-13,0.06840390879478803,9.8,9.0,0.0,19.722860863397297,9.0,0.5,8.8,0.0,19.6,9.6,0.0,7.6,0.0,9.8
2012-10-14,0.06840390879478803,8.4,7.0,0.0,20.0,8.8,0.0,9.4,0.0,20.4,8.0,0.3,7.8,0.0,7.4
2012-10-15,0.06840390879478803,7.0,6.0,1.2,20.4,6.8,10.9,7.8,0.0,20.6,7.0,0.6,7.8,11.8,7.2
2012-10-16,0.06840390879478803,9.4,5.0,0.0,17.0,10.6,2.0,8.597302012480402,0.5,17.6,10.0,0.0,9.8,0.0,8.8
2012-10-17,0.06840390879478803,10.0,8.0,2.066666666666667,18.4,11.0,1.8333333333333333,9.4,0.33333333333333337,18.8,11.2,2.1,10.6,8.8,9.8
2012-10-18,0.06840390879478803,11.2,10.0,4.133333333333334,18.6,11.4,1.6666666666666667,10.8,0.16666666666666669,20.0,11.8,4.2,11.8,6.300000000000001,11.8
2012-10-19,0.06840390879478803,9.8,11.0,6.2,18.8,10.4,1.5,10.2,0.0,19.0,10.8,6.3,11.0,3.8,9.495174984628086
2012-10-20,0.06840390879478803,10.4,11.2,1.0,20.8,11.0,5.0,9.8,1.2,21.8,11.0,5.1,10.164457316850871,4.6,11.2
2012-10-21,0.06840390879478803,9.0,6.0,0.0,21.8,9.8,3.9,8.8,1.0,21.6,9.0,0.0,9.8,3.6,9.8
2012-10-22,0.06840390879478803,6.2,7.0,1.2,19.4,7.8,0.0,6.545305477010193,0.0,19.2,7.0,1.05,8.0,0.0,9.6
2012-10-23,0.06840390879478803,9.6,8.2,0.3,21.0,9.2,1.0,9.2,0.0,21.8,10.0,2.1,9.4,2.2,9.8
2012-10-24,0.06840390879478803,10.6,7.0,0.0,20.0,8.4,0.0,10.0,0.0,19.0,10.2,3.3,10.4,0.0,10.0
2012-10-25,0.06840390879478803,6.6,7.3,0.0,22.0,6.8,0.0,6.6,0.0,22.8,7.8,0.0,8.0,0.0,8.0
2012-10-26,0.06840390879478803,5.0,7.2,0.0,21.0,4.8,0.0,4.6,0.0,21.2,5.2,0.0,6.4,0.0,6.0
2012-10-27,0.06840390879478803,2.6,9.2,0.0,22.0,2.4,0.0,4.082909634445942,0.0,22.4,3.4,0.0,6.6,7.4,4.0
2012-10-28,0.06840390879478803,3.099196034194686,3.0,0.0,22.6,3.6,0.0,2.4,0.0,22.8,6.0,0.0,2.8,0.0,3.6
2012-10-29,0.06840390879478803,1.4,8.3,0.0,22.4,1.8,0.0,3.2,0.0,20.4,3.6,1.0,3.4,0.0,2.8
2012-10-30,0.06840390879478803,7.4,10.0,0.0,19.0,6.8,0.0,8.2,4.2,19.6,8.2,4.4,7.2,0.0,7.0
2012-10-31,0.06840390879478803,7.0,8.2,1.0,21.6,6.2,1.5,5.4,0.0,21.2,8.0,1.1,8.8,2.4,6.6
2012-11-01,0.06840390879478803,2.6,11.0,0.0,21.8,3.0,1.0,4.2,0.0,20.2,4.0,0.0,5.0,0.0,4.0
2012-11-02,0.06840390879478803,3.6,4.0,2.25,20.0,4.0,0.75,3.8,6.0,21.6,3.4,2.0,6.0,7.0,5.8
2012-11-03,0.06840390879478803,8.2,3.3,4.5,21.89443862479534,8.8,0.5,5.8,0.0,22.8,7.8,0.8,7.6,0.0,9.0
2012-11-04,0.06840390879478803,3.6,2.6,1.0,20.4,6.0,0.0,4.8,0.0,21.4,5.0,0.0,7.6,0.0,6.2
2012-11-05,0.06840390879478803,7.4,4.0,2.8,18.0,7.8,2.3,8.2,0.0,18.0,8.4,2.1,8.0,7.2,6.4
2012-11-06,0.06840390879478803,3.8,4.0,0.0,19.0,4.0,0.0,4.2,0.0,20.0,5.0,0.0,1.8,0.0,5.8
2012-11-07,0.06840390879478803,-0.2,4.5,0.9,20.8,6.1,0.3,1.6,0.0,21.5,7.0,0.2,1.8,0.0,1.0
2012-11-08,0.06840390879478803,4.0,4.0,0.0,22.0,8.2,0.0,6.6,0.0,22.0,9.0,0.0,4.8,0.0,3.8
2012-11-09,0.06840390879478803,6.0,6.2,0.0,21.487267794533206,6.2,0.0,6.0,0.0,22.2,7.2,0.0,5.0,1.6,5.6
2012-11-10,0.06840390879478803,3.0,3.0,0.0,23.0,2.6,0.0,4.0,0.0,22.0,4.0,2.5,5.0,0.0,4.2
2012-11-11,0.06840390879478803,3.4,5.0,0.0,20.6,3.0,0.0,5.4,0.0,21.0,4.8,0.0,5.2,0.0,5.4
2012-11-12,0.06840390879478803,3.4,3.6,0.3,20.0,2.0,0.0,4.6,0.0,21.6,2.8,0.2,5.2,0.0,5.0
2012-11-13,0.06840390879478803,8.2,8.0,0.0,20.0,9.0,0.7,9.2,0.0,20.5,10.0,0.1,9.6,8.1,8.2
2012-11-14,0.06840390879478803,7.8,2.0,0.0,19.8,7.0,4.6,6.545305477010193,0.15,20.0,7.0,0.0,9.0,0.0,8.0
2012-11-15,0.06840390879478803,8.4,9.0,3.8,18.8,6.4,7.4,8.2,0.3,19.2,8.6,6.4,9.0,4.6,8.6
2012-11-16,0.06840390879478803,10.4,6.0,7.6,20.4,10.6,2.4,10.0,1.6,21.0,11.0,7.0,10.2,3.0666666666666664,8.8
2012-11-17,0.06840390879478803,11.8,5.0,6.9,18.6,10.8,3.1,10.2,0.0,20.2,11.2,7.6,9.545944008029377,1.5333333333333332,10.4
2012-11-18,0.06840390879478803,9.8,6.0,0.0,17.4,10.6,0.4,9.4,0.0,17.8,9.8,3.3,10.4,0.0,10.8
2012-11-19,0.06840390879478803,9.6,8.0,0.0,20.0,8.8,0.0,7.8,0.0,22.0,10.2,0.7,8.8,0.0,9.2
2012-11-20,0.06840390879478803,9.6,8.0,0.0,21.4,7.8,0.0,8.0,0.0,22.2,8.0,0.0,10.0,0.0,9.0
2012-11-21,0.06840390879478803,3.8,5.5,0.0,22.0,4.0,0.0,4.2,0.0,22.4,5.0,0.0,8.2,9.2,7.2
2012-11-22,0.06840390879478803,6.0,6.8,0.0,20.2,6.8,0.0,7.8,0.0,20.6,8.0,0.0,8.0,0.0,6.8
2012-11-23,0.06840390879478803,8.2,9.4,0.0,21.0,9.4,0.0,7.0,0.0,22.2,10.0,0.0,10.4,0.0,10.0
2012-11-24,0.06840390879478803,9.2,10.0,0.0,22.2,8.6,0.0,7.4,0.0,23.6,10.2,0.0,10.4,0.0,10.2
2012-11-25,0.06840390879478803,4.6,3.0,0.2,23.0,2.0,0.0,2.6,0.0,22.8,3.0,0.0,4.8,2.6,6.0
2012-11-26,0.06840390879478803,4.8,6.5,0.0,21.6,5.0,0.0,4.8,0.0,20.0,6.4,0.0,6.0,1.4,6.2
2012-11-27,0.06840390879478803,6.6,3.0,0.1,20.2,6.4,0.0,6.2,1.3,21.4,7.0,0.0,7.2,0.0,6.6
2012-11-28,0.0664495114006512,5.6,1.8,7.0,21.0,7.4,0.0,4.8,0.0,21.0,6.2,0.7,7.6,0.0,7.0
2012-11-29,0.06449511400651442,8.4,8.0,3.2,19.6,8.4,2.0,7.6,2.8,20.4,10.4,2.6,8.8,1.8,9.2
2012-11-30,0.06254071661237759,7.8,6.0,0.0,19.8,5.0,3.0,7.0,0.0,19.8,8.0,0.0,7.4,0.0,8.6
2012-12-01,0.060586319218240814,6.0,6.0,0.0,18.8,5.4,0.0,6.2,0.0,20.0,9.4,0.0,7.4,0.0,6.873376859631563
2012-12-02,0.05863192182410398,6.2,1.4,0.0,19.2,4.8,0.0,6.6,0.0,19.0,7.4,0.0,2.8,0.0,7.01136623463138
2012-12-03,0.05667752442996721,8.4,9.5,0.0,18.8,7.2,0.0,5.6,0.0,20.2,8.8,0.0,2.8,0.0,8.529249359629366
2012-12-04,0.05472312703583038,3.0,1.0,0.0,20.0,3.8,0.0,2.4,0.0,20.4,3.2,0.0,5.0,0.0,6.0
2012-12-05,0.05276872964169366,3.4,1.8,0.0,21.0,6.0,1.05,4.082909634445942,0.0,20.8,3.4,0.0,6.2,0.0,6.4
2012-12-06,0.050814332247556826,3.2,3.0,0.2,20.8,3.0,2.1,2.4,0.0,21.0,4.0,0.0,5.0,0.0,6.0
2012-12-07,0.048859934853419995,5.6,7.0,0.0,21.0,5.0,0.0,5.2,0.0,21.8,9.6,0.0,7.2,0.0,7.8
2012-12-08,0.046905537459283164,5.6,5.5,0.0,20.0,4.4,0.0,7.0,0.0,22.0,6.2,0.0,8.0,0.0,7.8
2012-12-09,0.04495114006514633,4.2,4.5,0.0,20.0,4.6,0.0,9.2,0.0,20.6,6.8,0.0,5.0,0.0,6.0
2012-12-10,0.04299674267100961,2.0,2.5,0.0,21.2,2.0,0.0,5.6,0.0,21.0,3.0,0.0,3.4,0.0,2.4
2012-12-11,0.04104234527687278,0.4,0.0,0.0,21.8,0.0,0.0,1.8,0.0,23.0,0.8,0.0,2.6,0.0,3.4
2012-12-12,0.03908794788273606,1.6,6.0,1.2,21.6,2.2,2.0,3.2,0.3,22.8,2.6,0.65,4.8,0.0,3.6
2012-12-13,0.03713355048859923,4.4,0.0,0.6,20.8,2.8,1.6,6.0,0.0,21.4,6.6,1.3,6.2,0.0,5.769461859633028
2012-12-14,0.0351791530944624,7.8,3.0,0.0,18.8,6.0,1.2,4.4,0.0,19.2,8.8,0.0,4.2,0.0,8.0
2012-12-15,0.03322475570032557,5.8,4.5,0.0,18.4,4.0,1.5,5.2,0.0,20.0,5.4,0.0,6.2,0.0,9.8
2012-12-16,0.03127035830618874,6.8,7.0,0.0,19.2,6.0,0.0,6.0,0.0,19.4,6.8,0.0,7.4,0.0,7.42533435963083
2012-12-17,0.02931596091205202,5.0,5.0,0.0,20.0,5.4,0.0,4.4,0.0,20.8,6.0,0.0,7.4,0.0,7.4
2012-12-18,0.02736156351791519,7.4,9.0,0.0,18.0,10.8,0.0,8.8,0.0,19.6,10.8,0.4,7.999660735975629,0.0,8.4
2012-12-19,0.025407166123778357,4.0,3.0,0.0,20.6,2.4,0.0,3.8,0.0,20.6,2.6,0.0,5.8,0.0,5.4
2012-12-20,0.023452768729641638,2.2,6.0,0.0,20.0,3.0,0.0,3.6725103273519,0.0,19.8,2.8,0.0,3.6,0.0,5.2
2012-12-21,0.021498371335504807,1.4,2.0,0.8,20.8,2.0,0.0,3.0,0.0,21.4,3.8,0.0,3.4,0.0,3.4
2012-12-22,0.019543973941367976,2.4,2.0,0.9,20.4,2.8,0.0,4.6,0.0,21.0,7.0,1.6,9.8,0.0,5.0
2012-12-23,0.017589576547231145,5.4,6.0,1.0,18.0,8.4,0.0,9.0,0.0,17.6,10.6,1.8,9.8,0.0,8.8
2012-12-24,0.015635179153094314,7.0,2.0,0.0,19.8,5.4,0.0,5.6,0.0,18.6,8.0,1.35,5.8,0.0,5.0
2012-12-25,0.013680781758957594,3.8,0.8,0.0,18.0,5.4,0.7,4.8,0.0,19.0,6.2,0.9,5.4,0.0,5.2
2012-12-26,0.011726384364820763,5.8,8.0,0.0,21.0,6.8,0.7,7.6,0.0,21.0,7.8,0.44999999999999996,5.6,0.0,5.6
2012-12-27,0.009771986970684043,10.2,6.0,0.0,21.0,10.0,0.0,9.4,0.0,20.0,11.6,0.0,9.0,0.0,8.4
2012-12-28,0.007817589576547213,3.6,8.0,0.0,22.0,7.0,0.0,7.0,0.0,20.8,7.2,0.0,4.8,0.0,4.2
2012-12-29,0.005863192182410382,-1.2,1.0,0.0,22.2,0.0,0.0,1.4,0.0,21.8,3.6,0.0,-0.2,0.0,0.2
2012-12-30,0.003908794788273551,3.626124162243797,4.0,0.0,22.0,4.2,0.0,3.2,0.0,20.6,4.2,0.0,1.2,0.0,3.0
2012-12-31,0.00195439739413672,0.6401981032988334,3.5,0.0,22.0,0.8,0.0,1.4,0.0,21.6,0.0,0.0,1.2,0.0,1.2
2013-01-01,0.0,1.5184116500473521,3.0,0.0,21.8,1.8,0.0,3.2,0.0,21.57448035883577,3.2711546281615718,0.0,2.433040956582141,0.0,1.2
2013-01-02,0.0,-0.8,-2.0,0.0,22.6,2.2,0.0,2.8,0.0,22.257822936553016,3.609845379922157,0.0,2.2784126293767666,0.0,1.0
2013-01-03,0.0,-0.4,0.10000000000000009,0.0,21.0,0.0,0.0,2.4,0.0,20.89113778111853,1.7470462452389413,0.0,2.2010984657740793,0.0,0.9
2013-01-04,0.0,0.6,2.2,0.0,22.2,0.6,0.0,2.0,0.0,21.91615164769439,2.255082372879818,0.0,4.133952555841262,0.0,3.4
2013-01-05,0.0,0.2,3.0,0.0,22.4,1.4,0.0,1.2,0.0,22.086987292123702,2.932463876400987,0.0,3.824695901430513,0.0,3.0
2013-01-06,0.0,-1.4,0.0,0.0,21.8,-0.4,0.0,0.4,0.0,21.57448035883577,1.4083554934783566,0.0,1.3506426661445188,0.0,-0.2
2013-01-07,0.0,-1.8,0.0,0.0,22.6,-1.0,0.0,0.4,0.0,22.257822936553016,0.9003193658374798,0.0,0.5775010301176455,0.0,-1.2
2013-01-08,0.0,-2.0,-2.0,0.0,20.4,-1.0,0.0,2.6,0.0,20.378630847830596,0.9003193658374798,0.0,1.8145276477606427,0.0,0.4
2013-01-09,0.0,1.6940543593970558,4.0,0.0,19.4,2.0,0.0,5.0,0.0,19.524452625684045,3.440500004041864,0.0,2.8969259381982653,0.0,1.8
2013-01-10,0.0,1.0,1.0,0.0,22.4,6.2,0.0,7.4,0.0,22.086987292123702,6.996752897528002,0.0,3.05155426540364,0.0,2.0
2013-01-11,0.0,-2.2,-2.0,0.0,22.0,-1.4,0.0,-1.4,0.0,21.74531600326508,0.5616286140768953,0.0,1.5052709933498933,0.0,0.0
2013-01-12,0.0,-0.062372734099981564,1.0,0.0,19.8,0.0,0.0,1.6,0.0,19.866123914542666,1.7470462452389413,0.0,4.3658950466493245,0.0,2.6906617366596226
2013-01-13,0.0,4.2,2.2,0.0,20.6,6.4,0.0,7.8,0.0,20.54946649225991,7.166098273408295,0.0,7.226519099948756,0.0,7.4
2013-01-14,0.0,6.2,8.0,0.0,19.8,9.2,0.0,5.2,0.0,19.866123914542666,9.536933535732386,0.0,6.298749136716507,0.0,6.2
2013-01-15,0.0,6.0,5.0,0.0,22.6,6.4,0.0,6.300000000000001,0.0,22.257822936553016,7.166098273408295,0.0,7.071890772743381,0.0,7.2
2013-01-16,0.0,3.0,4.3,0.0,20.2,4.0,0.0,7.4,0.0,20.207795203401286,5.133953762844786,0.0,4.752465864662762,0.0,4.2
2013-01-17,0.0,8.01719189598639,7.0,0.0,20.6,9.2,0.0,6.933333333333334,0.0,20.54946649225991,9.536933535732386,0.0,9.236687353618626,0.0,10.0
2013-01-18,0.0,11.0,8.0,0.0,20.8,11.8,0.0,6.466666666666667,0.0,20.72030213668922,11.738423422176187,0.0,8.463545717591753,0.0,9.0
2013-01-19,0.0,6.4,0.0,0.0,20.8,5.4,0.0,6.0,0.0,20.72030213668922,6.319371394006833,0.0,6.9172624455380065,0.0,7.0
2013-01-20,0.0,4.2,4.0,0.0,21.0,4.8,0.0,4.2,0.0,20.89113778111853,5.811335266365956,0.0,5.06172251907351,0.0,4.6
2013-01-21,0.0,4.8,7.0,0.0,21.2,9.2,0.0,5.6,0.0,21.06197342554784,9.536933535732386,0.0,5.989492482305758,0.0,5.8
2013-01-22,0.0,3.6,1.0,0.0,21.4,3.0,0.0,3.2,0.0,21.232809069977147,4.287226883443326,0.0,4.907094191868136,0.0,4.4
2013-01-23,0.0,4.0,8.0,0.0,21.0,4.0,0.0,4.6,0.0,20.89113778111853,5.133953762844786,0.0,5.525607500689635,0.0,5.2
2013-01-24,0.0,4.0,6.0,0.0,21.2,4.4,0.0,4.457142857142857,0.0,21.061973425547837,5.472644514605372,0.0,5.06172251907351,0.0,4.6
2013-01-25,0.0,3.6,9.0,0.0,21.8,10.0,0.0,4.314285714285714,0.0,21.57448035883577,10.214315039253556,0.0,10.628342298466997,0.0,11.8
2013-01-26,0.0,6.8,7.0,0.0,21.0,5.8,0.0,4.171428571428571,0.0,20.89113778111853,6.658062145767417,0.0,7.226519099948756,0.0,7.4
2013-01-27,0.0,2.4,3.0,0.0,22.2,2.0,0.0,4.0285714285714285,0.0,21.91615164769439,3.440500004041864,0.0,4.752465864662762,0.0,4.2
2013-01-28,0.0,2.4,4.0,0.0,22.4,2.8,0.0,3.8857142857142857,0.0,22.086987292123702,4.117881507563033,0.0,3.979324228635888,0.0,3.2
2013-01-29,0.0,0.6,1.0,0.0,21.8,0.8,0.0,3.742857142857143,0.0,21.57448035883577,2.4244277487601105,0.0,3.360810919814389,0.0,2.4
2013-01-30,0.0,0.8,1.0,0.0,22.0,1.6,0.0,3.6,0.0,21.74531600326508,3.1018092522812797,0.0,3.2061825926090144,0.0,2.2
2013-01-31,0.0,2.6,4.0,0.0,21.6,3.0,0.0,3.6,0.0,21.40364471440646,4.287226883443326,0.0,5.216350846278885,0.0,4.8
2013-02-01,0.1,3.6,5.0,0.0,19.6,6.6,0.4,6.2,0.0,20.2,7.8,1.65,6.6080057911272565,0.0,6.6
2013-02-02,0.0,7.6,9.0,0.0,20.0,7.0,0.0,8.8,0.0,20.5,8.8,3.3,6.7110913425975065,0.0,7.977291859630098
2013-02-03,0.0,5.6,0.6,0.0,21.0,4.0,0.0,4.21970940347729,0.0,21.4,3.6,2.6,6.8141768940677565,0.0,6.5973981096319285
2013-02-04,0.0,5.0,5.0,0.0,21.6,4.6,3.0,3.4,0.0,21.0,7.0,1.8333333333333335,6.9172624455380065,0.0,7.0
2013-02-05,0.0,8.0,9.0,0.0,19.2,9.4,2.3,6.4,0.0,19.8,11.4,1.0666666666666667,9.855200662440126,0.0,10.8
2013-02-06,0.0,10.8,11.0,0.0,19.4,9.8,1.6,10.6,0.0,19.524452625684045,10.4,0.3,10.009828989645499,0.0,11.0
2013-02-07,1.6,9.2,10.0,1.4,20.8,8.8,1.5,7.6,0.0,22.6,10.6,1.5,9.70057233523475,0.0,9.081206859628633
2013-02-08,0.8,10.2,10.0,0.7,19.722860863397297,8.0,1.4000000000000001,10.0,0.0,19.6,11.4,0.7,9.391315680824,0.8,10.2
2013-02-09,0.0,10.8,10.0,0.0,19.858584473484676,9.2,1.3,9.418100626668485,0.0,19.8,11.2,1.0,10.319085644056248,1.6,11.4
2013-02-10,0.0,7.4,6.0,0.19999999999999998,19.4,7.0,1.2000000000000002,6.6,0.0,19.0,8.0,0.9,7.999660735975629,2.2,8.4
2013-02-11,0.0,5.2,8.0,0.39999999999999997,19.0,8.0,1.1,4.2,0.0,20.0,5.8,0.7999999999999999,7.999660735975629,1.4666666666666668,8.4
2013-02-12,0.0,9.597976280133725,9.0,0.6,20.0,11.0,1.0,5.4,0.0,19.6,11.2,0.7,8.463545717591753,0.7333333333333334,9.0
2013-02-13,0.0,4.4,6.1,1.0,20.4,5.4,0.4,3.0,0.0,20.0,3.8,0.0,5.37097917348426,0.0,5.0
2013-02-14,0.0,4.2,7.0,0.5,19.0,4.0,2.5,4.4,0.0,19.8,6.0,1.0,7.845032408770253,1.4,8.2
2013-02-15,0.0,5.4,9.1,0.0,19.4,8.6,0.0,8.4,0.0,20.4,10.0,0.0,8.618174044797126,0.0,9.2
2013-02-16,0.0,3.8,4.0,0.0,20.4,2.2,1.3,4.8,0.0,21.5,6.8,0.0,5.37097917348426,0.0,5.0
2013-02-17,0.0,3.8,7.0,0.0,18.8,6.2,0.65,5.8,1.5,18.6,6.6,0.0,7.999660735975629,0.0,8.4
2013-02-18,0.0,7.4,8.5,0.0,18.0,9.4,0.0,6.2,0.0,19.4,10.0,1.8,9.082059026413251,0.0,9.8
2013-02-19,0.0,4.0,7.0,0.0,19.8,5.0,0.0,6.0,0.0,20.6,7.2,0.0,6.9172624455380065,0.0,7.0
2013-02-20,0.2,5.0,9.0,0.5,21.8,6.0,0.0,8.8,0.0,21.4,8.4,0.0,7.226519099948756,0.0,7.4
2013-02-21,0.0,5.6,7.0,0.0,19.2,8.0,0.0,6.8,0.0,20.2,8.6,0.0,6.917262445538006,0.0,6.5973981096319285
2013-02-22,0.0,7.2,7.2,0.0,20.0,7.0,0.0,7.4,0.0,19.8,8.4,0.0,6.6080057911272565,0.0,6.6
2013-02-23,1.0,2.2,3.0,0.8,22.0,3.0,2.5,4.8,0.0,22.0,3.8,0.5,4.288580883046637,0.0,3.6
2013-02-24,0.0,9.0,7.2,0.0,19.4,10.0,0.0,7.8,0.0,19.8,10.4,0.0,6.762634118332631,0.0,6.8
2013-02-25,0.0,9.2,4.2,0.0,18.0,9.6,0.0,9.2,0.0,20.4,11.0,0.0,7.999660735975629,0.0,8.4
2013-02-26,0.0,0.6,2.8,0.0,21.0,2.8,0.0,2.8,0.0,21.2,3.0,0.0,3.824695901430513,0.0,3.0
2013-02-27,0.0,6.085122093139649,8.0,0.0,19.8,7.0,0.0,7.2,0.0,20.0,8.2,0.0,5.525607500689635,0.0,5.2
2013-02-28,0.25,8.0,8.2,1.3,20.0,8.838552257759257,3.0,10.6,0.0,21.0,9.8,0.0,8.308917390386378,0.0,8.8
2013-03-01,0.5,8.2,6.5,2.0,20.0,10.8,0.0,11.2,0.0,19.0,11.2,0.0,7.999660735975629,0.0,8.4
2013-03-02,0.0,4.8,5.0,0.0,21.4,6.0,0.0,7.4,1.5,21.6,7.6,0.0,4.288580883046637,0.0,3.6
2013-03-03,0.0,4.0,6.0,0.0,19.0,5.4,0.4,4.6,0.0,18.6,8.0,0.0,4.597837537457386,0.0,4.0
2013-03-04,0.4,6.4,3.2,0.2,18.0,8.4,0.0,7.6,0.0,20.4,8.2,1.5,6.6080057911272565,0.0,6.6
2013-03-05,0.0,9.6,5.3,0.0,20.8,11.0,0.0,11.0,0.0,20.6,11.4,0.0,9.082059026413251,0.0,9.8
2013-03-06,0.0,9.4,3.5,0.0,21.0,11.6,0.0,9.8,0.0,21.2,10.6,0.0,6.6080057911272565,2.6,6.6
2013-03-07,0.0,9.8,5.1,0.0,22.0,10.6,0.0,10.8,0.0,23.0,11.8,0.0,7.845032408770253,0.0,8.2
2013-03-08,0.0,4.8,5.3,0.0,21.8,7.0,0.0,8.0,0.0,22.0,9.0,0.0,5.37097917348426,0.0,5.0
2013-03-09,0.0,9.0,10.2,0.0,19.6,11.0,0.0,9.8,0.0,19.2,11.0,0.0,5.293665009881572,0.0,8.943217484628818
2013-03-10,0.0,3.6,2.0,0.0,19.8,4.0,0.0,6.8,0.0,21.4,4.2,0.0,5.216350846278885,7.1,4.8
2013-03-11,0.0,1.4,4.4,0.0,22.4,2.0,0.0,4.8,0.0,22.0,2.8,0.0,4.133952555841262,0.0,3.4
2013-03-12,0.0,4.6,6.8,0.2,20.4,5.0,0.3,6.6,0.0,20.8,7.0,0.5,6.453377463921883,0.0,6.4
2013-03-13,0.2,5.6,8.4,0.0,22.0,5.0,1.2,6.6,0.0,21.0,6.8,0.0,5.834864155100383,0.0,5.6
2013-03-14,2.1,4.6,5.2,3.5,20.2,5.4,1.25,6.134906169916151,1.0,21.4,6.4,0.26666666666666666,5.525607500689635,4.1,5.2
