Fecha,TMIN_Real,TMIN_Predicha,Error,Error_Abs,Helada_Real,Helada_Predicha
2020-01-16,1.6,2.811729893279536,-1.2117298932795357,1.2117298932795357,0,0
2020-01-17,10.0,2.686311065306198,7.313688934693802,7.313688934693802,0,0
2020-01-18,7.2,6.82774942334093,0.37225057665907,0.37225057665907,0,0
2020-01-19,6.2,5.266035856237088,0.9339641437629123,0.9339641437629123,0,0
2020-01-20,7.2,5.542909919305335,1.6570900806946653,1.6570900806946653,0,0
2020-01-21,8.6,6.06051341125143,2.53948658874857,2.53948658874857,0,0
2020-01-22,5.6,6.7960829212278355,-1.1960829212278359,1.1960829212278359,0,0
2020-01-23,8.4,5.273613630418863,3.1263863695811374,3.1263863695811374,0,0
2020-01-24,7.8,6.647750211968476,1.152249788031524,1.152249788031524,0,0
2020-01-25,9.6,6.216532263460259,3.3834677365397408,3.3834677365397408,0,0
2020-01-26,8.6,7.472108110759452,1.1278918892405478,1.1278918892405478,0,0
2020-01-27,2.6,6.748606313296634,-4.148606313296634,4.148606313296634,0,0
2020-01-28,2.6,3.784102362753018,-1.184102362753018,1.184102362753018,0,0
2020-01-29,4.0,3.942185963349363,0.05781403665063678,0.05781403665063678,0,0
2020-01-30,4.8,4.363267574650957,0.4367324253490432,0.4367324253490432,0,0
2020-01-31,4.6,4.654674312063046,-0.05467431206304596,0.05467431206304596,0,0
2020-02-01,3.6,4.860168265489573,-1.2601682654895732,1.2601682654895732,0,0
2020-02-02,2.2,4.294864135953679,-2.094864135953679,2.094864135953679,0,0
2020-02-03,-1.0,3.724241257770813,-4.724241257770813,4.724241257770813,1,0
2020-02-04,-2.6,2.155164690057927,-4.755164690057927,4.755164690057927,1,0
2020-02-05,-1.77029314042425,1.3133443118956363,-3.083637452319886,3.083637452319886,1,0
2020-02-06,-0.9405862808485004,1.593788730005337,-2.5343750108538377,2.5343750108538377,1,0
2020-02-07,7.2,1.6751705439538291,5.524829456046171,5.524829456046171,0,0
2020-02-08,2.0,5.787315387083082,-3.7873153870830816,3.7873153870830816,0,0
2020-02-09,2.0,2.941619169425481,-0.941619169425481,0.941619169425481,0,0
2020-02-10,-1.0,3.6147922039953246,-4.614792203995325,4.614792203995325,1,0
2020-02-11,-1.0,1.75763403165314,-2.75763403165314,2.75763403165314,1,0
2020-02-12,0.8,1.8795814097554153,-1.0795814097554153,1.0795814097554153,0,0
2020-02-13,1.4,2.4943160701512457,-1.0943160701512458,1.0943160701512458,0,0
2020-02-14,6.6,2.548673526326735,4.051326473673265,4.051326473673265,0,0
2020-02-15,2.2,5.2782519952042595,-3.0782519952042593,3.0782519952042593,0,0
2020-02-16,2.0,2.9672449251059714,-0.9672449251059714,0.9672449251059714,0,0
2020-02-17,-0.8,3.309027514880344,-4.109027514880344,4.109027514880344,1,0
2020-02-18,-0.8,1.6633484530479699,-2.4633484530479697,2.4633484530479697,1,0
2020-02-19,5.4,1.7181235172602012,3.681876482739799,3.681876482739799,0,0
2020-02-20,7.4,4.650965837783277,2.7490341622167236,2.7490341622167236,0,0
2020-02-21,8.0,5.406657319133892,2.593342680866108,2.593342680866108,0,0
2020-02-22,10.0,6.192310773020027,3.8076892269799734,3.8076892269799734,0,0
2020-02-23,10.4,7.268898576789239,3.1311014232107617,3.1311014232107617,0,0
2020-02-24,10.8,7.844724347764361,2.95527565223564,2.95527565223564,0,0
2020-02-25,11.6,8.196852255651734,3.4031477443482654,3.4031477443482654,0,0
2020-02-26,9.6,8.444989693424324,1.1550103065756758,1.1550103065756758,0,0
2020-02-27,7.0,7.720473636100548,-0.7204736361005484,0.7204736361005484,0,0
2020-02-28,7.4,6.5633929722573505,0.8366070277426498,0.8366070277426498,0,0
2020-02-29,7.2,6.943396381021863,0.2566036189781373,0.2566036189781373,0,0
2020-03-01,6.6,6.860000633576217,-0.26000063357621706,0.26000063357621706,0,0
2020-03-02,6.8,6.49289285526813,0.3071071447318694,0.3071071447318694,0,0
2020-03-03,5.2,6.506006081547122,-1.306006081547122,1.306006081547122,0,0
2020-03-04,-0.4,5.760099720458108,-6.160099720458108,6.160099720458108,1,0
2020-03-05,-0.6,2.650955777285918,-3.250955777285918,3.250955777285918,1,0
2020-03-06,2.4,2.9305421660880455,-0.5305421660880456,0.5305421660880456,0,0
2020-03-07,8.4,4.257408788988273,4.142591211011728,4.142591211011728,0,0
2020-03-08,10.4,6.9961822373798785,3.403817762620122,3.403817762620122,0,0
2020-03-09,10.2,7.9919102581493044,2.208089741850695,2.208089741850695,0,0
2020-03-10,10.6,8.02430645053677,2.57569354946323,2.57569354946323,0,0
2020-03-11,11.2,8.529675221095333,2.670324778904666,2.670324778904666,0,0
2020-03-12,12.4,9.129887628665987,3.2701123713340134,3.2701123713340134,0,0
2020-03-13,12.2,9.691914638369084,2.508085361630915,2.508085361630915,0,0
2020-03-14,11.6,9.532651429379339,2.067348570620661,2.067348570620661,0,0
2020-03-15,11.2,9.360944793279128,1.8390552067208716,1.8390552067208716,0,0
2020-03-16,4.4,9.244296919817618,-4.844296919817618,4.844296919817618,0,0
2020-03-17,4.6,5.77744223101689,-1.1774422310168902,1.1774422310168902,0,0
2020-03-18,5.0,5.904176234376292,-0.9041762343762922,0.9041762343762922,0,0
2020-03-19,6.4,5.949518497788455,0.45048150221154515,0.45048150221154515,0,0
2020-03-20,10.4,6.642300034123455,3.7576999658765455,3.7576999658765455,0,0
2020-03-21,3.0,8.454596847568661,-5.454596847568661,5.454596847568661,0,0
2020-03-22,4.4,4.6187790573095455,-0.21877905730954517,0.21877905730954517,0,0
2020-03-23,7.2,5.882854503957914,1.3171454960420865,1.3171454960420865,0,0
2020-03-24,7.6,6.808009594793949,0.7919904052060502,0.7919904052060502,0,0
2020-03-25,8.0,6.896113789556496,1.1038862104435037,1.1038862104435037,0,0
2020-03-26,3.4,6.838686511813425,-3.4386865118134247,3.4386865118134247,0,0
2020-03-27,4.8,4.4462725879232385,0.3537274120767613,0.3537274120767613,0,0
2020-03-28,5.0,5.625974234344065,-0.6259742343440653,0.6259742343440653,0,0
2020-03-29,5.8,5.6627342997751295,0.13726570022487028,0.13726570022487028,0,0
2020-03-30,7.800000000000001,5.850688720510751,1.9493112794892493,1.9493112794892493,0,0
2020-03-31,9.8,6.696868580304686,3.1031314196953144,3.1031314196953144,0,0
2020-04-01,10.6,8.42270801634524,2.1772919836547597,2.1772919836547597,0,0
2020-04-02,9.2,9.022482867706245,0.17751713229375454,0.17751713229375454,0,0
2020-04-03,8.2,8.416194259099294,-0.21619425909929468,0.21619425909929468,0,0
2020-04-04,7.0,8.129294362484659,-1.129294362484659,1.129294362484659,0,0
2020-04-05,8.2,7.570375190914603,0.6296248090853966,0.6296248090853966,0,0
2020-04-06,9.0,8.245840942318331,0.7541590576816688,0.7541590576816688,0,0
2020-04-07,7.9,8.357373752139756,-0.4573737521397554,0.4573737521397554,0,0
2020-04-08,6.8,7.798738301087397,-0.9987383010873971,0.9987383010873971,0,0
2020-04-09,5.9,7.295330539558323,-1.3953305395583229,1.3953305395583229,0,0
2020-04-10,5.0,6.955773423029502,-1.9557734230295019,1.9557734230295019,0,0
2020-04-11,10.2,6.4721183163714295,3.7278816836285698,3.7278816836285698,0,0
2020-04-12,4.8,8.937311583016628,-4.137311583016628,4.137311583016628,0,0
2020-04-13,4.6,6.033293843252105,-1.4332938432521054,1.4332938432521054,0,0
2020-04-14,5.0,6.3106702271905,-1.3106702271905002,1.3106702271905002,0,0
2020-04-15,2.6,6.315639881531978,-3.715639881531978,3.715639881531978,0,0
2020-04-16,3.4,5.0610012835705085,-1.6610012835705086,1.6610012835705086,0,0
2020-04-17,6.8,5.315788790307945,1.484211209692055,1.484211209692055,0,0
2020-04-18,6.2,6.834868252666626,-0.6348682526666254,0.6348682526666254,0,0
2020-04-19,5.4,6.567631800643448,-1.1676318006434476,1.1676318006434476,0,0
2020-04-20,5.8,6.219687474430346,-0.41968747443034626,0.41968747443034626,0,0
2020-04-21,11.2,6.567614468665741,4.632385531334259,4.632385531334259,0,0
2020-04-22,9.4,9.45296086166367,-0.05296086166366898,0.05296086166366898,0,0
2020-04-23,5.0,8.453047665052246,-3.453047665052246,3.453047665052246,0,0
2020-04-24,5.8,6.466025543207815,-0.666025543207815,0.666025543207815,0,0
2020-04-25,2.4,7.085850268022617,-4.685850268022618,4.685850268022618,0,0
2020-04-26,4.4,5.223855168685092,-0.8238551686850917,0.8238551686850917,0,0
2020-04-27,6.4,6.097288012643487,0.3027119873565134,0.3027119873565134,0,0
2020-04-28,7.6,6.732869208346052,0.8671307916539472,0.8671307916539472,0,0
2020-04-29,5.4,7.377595320074579,-1.9775953200745784,1.9775953200745784,0,0
2020-04-30,7.8,6.240294140327757,1.5597058596722428,1.5597058596722428,0,0
2020-05-01,6.4,7.623432217217981,-1.2234322172179803,1.2234322172179803,0,0
2020-05-02,6.8,6.883799854252235,-0.08379985425223513,0.08379985425223513,0,0
2020-05-03,5.8,7.397447484940622,-1.5974474849406226,1.5974474849406226,0,0
2020-05-04,9.2,6.6885229155207835,2.511477084479216,2.511477084479216,0,0
2020-05-05,7.6,8.518109745362402,-0.9181097453624023,0.9181097453624023,0,0
2020-05-06,7.6,7.629949616477148,-0.029949616477148666,0.029949616477148666,0,0
2020-05-07,7.8,7.6663837356380204,0.13361626436197938,0.13361626436197938,0,0
2020-05-08,10.0,7.662514999563122,2.337485000436878,2.337485000436878,0,0
2020-05-09,6.8,8.90094060245302,-2.1009406024530195,2.1009406024530195,0,0
2020-05-10,9.8,7.250100457996436,2.5498995420035646,2.5498995420035646,0,0
2020-05-11,8.0,8.918283990129245,-0.918283990129245,0.918283990129245,0,0
2020-05-12,8.4,7.708601658922985,0.691398341077015,0.691398341077015,0,0
2020-05-13,3.4,8.34323061299666,-4.9432306129966594,4.9432306129966594,0,0
2020-05-14,7.4,5.554245728783565,1.8457542712164354,1.8457542712164354,0,0
2020-05-15,10.8,7.672424464511792,3.1275755354882087,3.1275755354882087,0,0
2020-05-16,11.2,9.178348222085614,2.0216517779143857,2.0216517779143857,0,0
2020-05-17,11.0,9.4733698529374,1.5266301470625994,1.5266301470625994,0,0
2020-05-18,11.0,9.316347252224864,1.6836527477751364,1.6836527477751364,0,0
2020-05-19,4.4,9.525759130901776,-5.125759130901775,5.125759130901775,0,0
2020-05-20,7.0,6.344844357958232,0.6551556420417679,0.6551556420417679,0,0
2020-05-21,9.0,7.806241331035985,1.1937586689640147,1.1937586689640147,0,0
2020-05-22,8.8,8.56806306038179,0.23193693961821005,0.23193693961821005,0,0
2020-05-23,5.733836674440242,8.326283425826379,-2.592446751386137,2.592446751386137,0,0
2020-05-24,6.8,6.590155508843803,0.20984449115619697,0.20984449115619697,0,0
2020-05-25,7.4,7.290541253592249,0.10945874640775166,0.10945874640775166,0,0
2020-05-26,9.4,7.701169456396014,1.6988305436039868,1.6988305436039868,0,0
2020-05-27,6.6,8.642490136887144,-2.042490136887144,2.042490136887144,0,0
2020-05-28,10.6,7.120973616487395,3.479026383512605,3.479026383512605,0,0
2020-05-29,9.6,9.389313755746553,0.21068624425344673,0.21068624425344673,0,0
